UF,Município,Agropecuária_2019,Agropecuária_2020,Agropecuária_VrAbs,Agropecuária_Vr,Indústria_2019,Indústria_2020,Indústria_VrAbs,Indústria_Vr,Construção_2019,Construção_2020,Construção_VrAbs,Construção_Vr,Comércio_2019,Comércio_2020,Comércio_VrAbs,Comércio_Vr,Serviços_2019,Serviços_2020,Serviços_VrAbs,Serviços_Vr,Total_2019,Total_2020,Total_VrAbs,Total_Vr,Municipio_mapa,Latitude,Longitude,Ufs_indice,index_original
MG,PADRE PARAISO,38,26,-12,-31.58,43,33,-10,-23.26,10,8,-2,-20.0,333,328,-5,-1.5,1127,1092,-35,-3.11,1551,1487,-64,-4.13,PADRE PARAISO MG,-17.0750322,-41.4850334,10,2785
MG,PAINEIRAS,72,73,1,1.39,24,28,4,16.67,1,0,-1,-100.0,81,79,-2,-2.47,307,294,-13,-4.23,485,474,-11,-2.27,PAINEIRAS MG,-18.904167,-45.534722,10,2786
MG,PAINS,115,113,-2,-1.74,1248,1300,52,4.17,6,5,-1,-16.67,295,300,5,1.69,810,795,-15,-1.85,2474,2513,39,1.58,PAINS MG,-20.3672648,-45.6633353,10,2787
MG,PAI PEDRO,24,23,-1,-4.17,8,6,-2,-25.0,7,3,-4,-57.14,18,15,-3,-16.67,422,408,-14,-3.32,479,455,-24,-5.01,PAI PEDRO MG,-15.5311251,-43.0667102,10,2788
MG,PAIVA,13,13,0,0.0,1,1,0,0.0,0,7,7,0.0,33,30,-3,-9.09,197,85,-112,-56.85,244,136,-108,-44.26,PAIVA MG,-21.289441,-43.4175347,10,2789
MG,PALMA,92,97,5,5.43,33,30,-3,-9.09,7,4,-3,-42.86,122,108,-14,-11.48,396,433,37,9.34,650,672,22,3.38,PALMA MG,-19.4364967,-43.9331557,10,2790
MG,PALMOPOLIS,24,26,2,8.33,0,1,1,0.0,1,1,0,0.0,35,35,0,0.0,333,303,-30,-9.01,393,366,-27,-6.87,PALMOPOLIS MG,-16.7383864,-40.4216514,10,2791
MG,PAPAGAIOS,355,357,2,0.56,1489,1532,43,2.89,16,20,4,25.0,651,631,-20,-3.07,772,782,10,1.3,3283,3322,39,1.19,PAPAGAIOS MG,-19.4487775,-44.7478694,10,2792
MG,PARACATU,4230,4576,346,8.18,4115,4266,151,3.67,1377,1374,-3,-0.22,4288,4310,22,0.51,8319,8465,146,1.76,22329,22991,662,2.96,PARACATU MG,-17.2174056,-46.8707514,10,2793
MG,PARA DE MINAS,2532,2447,-85,-3.36,8040,8638,598,7.44,1557,1311,-246,-15.8,6459,6325,-134,-2.07,9290,9236,-54,-0.58,27878,27957,79,0.28,PARA DE MINAS MG,-19.8599637,-44.6075313,10,2794
MG,PARAGUACU,480,556,76,15.83,1808,1457,-351,-19.41,80,84,4,5.0,964,1251,287,29.77,1346,1274,-72,-5.35,4678,4622,-56,-1.2,PARAGUACU MG,-21.547222,-45.7375,10,2795
MG,PARAISOPOLIS,200,186,-14,-7.0,1799,2097,298,16.56,44,50,6,13.64,675,692,17,2.52,1633,1597,-36,-2.2,4351,4622,271,6.23,PARAISOPOLIS MG,-22.5541683,-45.7800024,10,2796
MG,PARAOPEBA,727,753,26,3.58,1317,1335,18,1.37,157,111,-46,-29.3,1211,1147,-64,-5.28,4201,4227,26,0.62,7613,7573,-40,-0.53,PARAOPEBA MG,-19.2756823,-44.4034123,10,2797
MG,PASSABEM,20,15,-5,-25.0,1,0,-1,-100.0,0,0,0,0.0,12,9,-3,-25.0,174,176,2,1.15,207,200,-7,-3.38,PASSABEM MG,-19.3521707,-43.1374619,10,2798
MG,PASSA QUATRO,405,431,26,6.42,1071,1000,-71,-6.63,102,100,-2,-1.96,406,397,-9,-2.22,1277,1252,-25,-1.96,3261,3180,-81,-2.48,PASSA QUATRO MG,-22.3893803,-44.9666039,10,2799
MG,PASSA TEMPO,231,227,-4,-1.73,479,514,35,7.31,2,2,0,0.0,328,305,-23,-7.01,597,586,-11,-1.84,1637,1634,-3,-0.18,PASSA TEMPO MG,-20.650556,-44.495833,10,2800
MG,PASSOS,990,884,-106,-10.71,4264,3364,-900,-21.11,1310,1586,276,21.07,6825,6852,27,0.4,10018,9490,-528,-5.27,23407,22176,-1231,-5.26,PASSOS MG,-20.7167803,-46.6156864,10,2802
MG,PATIS,14,17,3,21.43,2,0,-2,-100.0,0,2,2,0.0,20,18,-2,-10.0,285,244,-41,-14.39,321,281,-40,-12.46,PATIS MG,-16.0806266,-44.0805727,10,2803
MG,PATOS DE MINAS,4199,4132,-67,-1.6,7517,7703,186,2.47,2134,2078,-56,-2.62,11300,11253,-47,-0.42,17282,17031,-251,-1.45,42432,42197,-235,-0.55,PATOS DE MINAS MG,-18.6041453,-46.5096698,10,2804
MG,PATROCINIO,3874,3695,-179,-4.62,3031,3071,40,1.32,880,932,52,5.91,5756,5692,-64,-1.11,8752,8537,-215,-2.46,22293,21927,-366,-1.64,PATROCINIO MG,-18.9408294,-46.9926624,10,2805
MG,PATROCINIO DO MURIAE,54,58,4,7.41,250,274,24,9.6,10,9,-1,-10.0,117,109,-8,-6.84,311,170,-141,-45.34,742,620,-122,-16.44,PATROCINIO DO MURIAE MG,-21.153333,-42.214444,10,2806
MG,PAULA CANDIDO,252,198,-54,-21.43,78,67,-11,-14.1,14,18,4,28.57,141,134,-7,-4.96,342,268,-74,-21.64,827,685,-142,-17.17,PAULA CANDIDO MG,-20.8737735,-42.9862733,10,2807
MG,PAULISTAS,32,33,1,3.12,52,56,4,7.69,0,0,0,0.0,82,93,11,13.41,260,263,3,1.15,426,445,19,4.46,PAULISTAS MG,-18.4268235,-42.8689535,10,2808
MG,PAVAO,145,152,7,4.83,25,31,6,24.0,5,5,0,0.0,54,56,2,3.7,373,299,-74,-19.84,602,543,-59,-9.8,PAVAO MG,-17.430699,-40.9991361,10,2809
MG,PECANHA,172,153,-19,-11.05,20,31,11,55.0,0,0,0,0.0,328,335,7,2.13,822,784,-38,-4.62,1342,1303,-39,-2.91,PECANHA MG,-18.5478786,-42.5608947,10,2810
MG,PEDRA AZUL,179,157,-22,-12.29,343,358,15,4.37,1,5,4,400.0,368,367,-1,-0.27,1273,1297,24,1.89,2164,2184,20,0.92,PEDRA AZUL MG,-16.005556,-41.28,10,2811
MG,PEDRA BONITA,8,7,-1,-12.5,3,17,14,466.67,1,1,0,0.0,15,13,-2,-13.33,237,213,-24,-10.13,264,251,-13,-4.92,PEDRA BONITA MG,-22.7565159,-45.8426019,10,2812
MG,PEDRA DO ANTA,28,28,0,0.0,9,18,9,100.0,11,15,4,36.36,29,31,2,6.9,272,204,-68,-25.0,349,296,-53,-15.19,PEDRA DO ANTA MG,-20.5962822,-42.7179792,10,2813
MG,PEDRA DO INDAIA,66,73,7,10.61,388,319,-69,-17.78,54,46,-8,-14.81,76,70,-6,-7.89,600,617,17,2.83,1184,1125,-59,-4.98,PEDRA DO INDAIA MG,-20.258333,-45.208611,10,2814
MG,PEDRA DOURADA,6,4,-2,-33.33,15,9,-6,-40.0,0,0,0,0.0,18,20,2,11.11,250,161,-89,-35.6,289,194,-95,-32.87,PEDRA DOURADA MG,-20.8317801,-42.1554636,10,2815
MG,PEDRALVA,336,340,4,1.19,249,297,48,19.28,11,9,-2,-18.18,197,202,5,2.54,515,487,-28,-5.44,1308,1335,27,2.06,PEDRALVA MG,-22.2428119,-45.4659922,10,2816
MG,PEDRAS DE MARIA DA CRUZ,115,126,11,9.57,1,3,2,200.0,0,0,0,0.0,94,69,-25,-26.6,368,334,-34,-9.24,578,532,-46,-7.96,PEDRAS DE MARIA DA CRUZ MG,-15.605833,-44.391944,10,2817
MG,PEDRINOPOLIS,211,174,-37,-17.54,1,3,2,200.0,3,4,1,33.33,94,102,8,8.51,395,335,-60,-15.19,704,618,-86,-12.22,PEDRINOPOLIS MG,-19.2275,-47.461944,10,2818
MG,PEDRO TEIXEIRA,18,20,2,11.11,0,0,0,0.0,0,0,0,0.0,16,16,0,0.0,198,127,-71,-35.86,232,163,-69,-29.74,PEDRO TEIXEIRA MG,-21.7056637,-43.7492357,10,2820
MG,PEQUERI,92,99,7,7.61,220,254,34,15.45,1,1,0,0.0,62,53,-9,-14.52,346,282,-64,-18.5,721,689,-32,-4.44,PEQUERI MG,-21.8369971,-43.1207799,10,2821
MG,PEQUI,189,188,-1,-0.53,39,159,120,307.69,11,29,18,163.64,42,54,12,28.57,250,200,-50,-20.0,531,630,99,18.64,PEQUI MG,-19.6315163,-44.6597262,10,2822
MG,PERDIGAO,125,101,-24,-19.2,1591,1282,-309,-19.42,14,12,-2,-14.29,286,248,-38,-13.29,611,618,7,1.15,2627,2261,-366,-13.93,PERDIGAO MG,-19.953056,-45.084166,10,2823
MG,PERDIZES,2058,2230,172,8.36,627,795,168,26.79,25,54,29,116.0,445,463,18,4.04,1393,940,-453,-32.52,4548,4482,-66,-1.45,PERDIZES MG,-19.3503361,-47.2938235,10,2824
MG,PERDOES,301,263,-38,-12.62,888,814,-74,-8.33,136,206,70,51.47,1307,1308,1,0.08,1891,1610,-281,-14.86,4523,4201,-322,-7.12,PERDOES MG,-21.0919737,-45.0903543,10,2825
MG,PERIQUITO,63,75,12,19.05,38,32,-6,-15.79,5,4,-1,-20.0,78,80,2,2.56,502,248,-254,-50.6,686,439,-247,-36.01,PERIQUITO MG,-19.1559319,-42.2412259,10,2826
MG,PESCADOR,49,49,0,0.0,4,0,-4,-100.0,0,1,1,0.0,39,60,21,53.85,294,197,-97,-32.99,386,307,-79,-20.47,PESCADOR MG,-18.3563609,-41.5981451,10,2827
MG,PIAU,105,93,-12,-11.43,34,41,7,20.59,0,0,0,0.0,34,28,-6,-17.65,205,195,-10,-4.88,378,357,-21,-5.56,PIAU MG,-21.5074738,-43.320587,10,2828
MG,PIEDADE DE CARATINGA,105,92,-13,-12.38,19,21,2,10.53,31,25,-6,-19.35,187,174,-13,-6.95,290,228,-62,-21.38,632,540,-92,-14.56,PIEDADE DE CARATINGA MG,-19.7601211,-42.0767321,10,2829
