Municipio_mapa,UF,Latitude,Longitude,Pop_2018,Area,Pop_por_Area,Leitos_por_Mil_Hab,Dominios_Internet_por_Mil_Hab,Atração_Geral,Coef_Gestao_Empresarial,PIB,media_KMG2
NICOLAU VERGUEIRO RS,RS,-28.5361987,-52.4631712,1689,154.995,10.8971257137327,0.0,2.37812128418549,0.0,,85324,0.0007154232063829403
NILO PECANHA BA,BA,-13.6015675,-39.1043356,13914,390.964,35.58895448174256,0.0,0.500107165821247,5501.40944076365,,129704,0.000200974820996704
NINA RODRIGUES MA,MA,-3.467884,-43.91342,14264,542.373,26.29924424704032,1.05159842961301,0.06918500069185,5173.33759259259,,61066,0.010847213725386233
NINHEIRA MG,MG,-15.3188725,-41.7535577,10263,1108.255,9.26050412585551,0.0,0.194269062651773,685.170632183909,,74733,8.907728359003943e-05
NIOAQUE MS,MS,-21.1605528,-55.8283423,14085,3923.79,3.58964164748878,0.425985090521832,1.00502512562814,3158.21703952577,,250413,0.004774119285028381
NIPOA SP,SP,-20.9126469,-49.7791476,5126,137.609,37.25047053608412,0.0,3.64473431805103,0.0,,86712,0.0010765482496791008
NIQUELANDIA GO,GO,-14.4648655,-48.4572244,46039,9843.247,4.6772167761308845,2.23723364973175,3.06113650081918,2567.01995653471,111.0,932779,0.024269327167200483
NOBRES MT,MT,-14.7196233,-56.3351314,15338,3911.85,3.920906987742373,2.67309949145912,4.23839332290037,6702.02881741861,86.0,532807,0.028899915289577784
NONOAI RS,RS,-27.3660882,-52.7717853,11760,468.962,25.07665866317527,6.20748299319728,6.58401026079521,2126.84620604587,100.0,358772,0.06578695471843168
NORDESTINA BA,BA,-10.8258183,-39.4297655,13095,465.407,28.13666317868017,2.29095074455899,0.456968773800457,0.0,,102198,0.02370432619591251
NORMANDIA RR,RR,3.8792356,-59.6293367,11045,6966.811,1.585373853259404,1.81077410593029,0.0,86.5199999999999,,129666,0.01865526951649899
NOSSA SENHORA APARECIDA SE,SE,-10.3968947,-37.4539699,8783,340.843,25.768462312560327,0.0,0.34106412005457,1434.28235849057,,130890,0.0001562448906316019
NOSSA SENHORA DA GLORIA SE,SE,-10.2188811,-37.4199759,36514,757.45,48.20648227605782,1.34195103248069,4.79363015924602,49571.8999254074,126.0,517215,0.015380000725029925
NOSSA SENHORA DAS DORES SE,SE,-10.4927502,-37.1931675,26460,482.399,54.850859972761135,0.0,1.68988696533854,12086.4936392262,54.0,282736,0.0006087872139242242
NOSSA SENHORA DE LOURDES SE,SE,-10.0786746,-37.0572176,6470,81.197,79.68274689951599,0.0,1.07974703069567,1091.31298317007,,61109,0.0003349387935622095
NOSSA SENHORA DE NAZARE PI,PI,-4.6333634,-42.1716341,4847,356.264,13.60507937933667,0.0,0.0,257.311111111111,,30809,1.3928143011736635e-05
NOSSA SENHORA DO LIVRAMENTO MT,MT,-15.7725185,-56.3442904,13231,5439.889,2.4322187456398465,1.20928123346686,0.983656174334141,1187.41111111111,,214453,0.012796231931970034
NOSSA SENHORA DOS REMEDIOS PI,PI,-3.9792637,-42.6216791,8661,357.896,24.199767530232243,1.03914097679252,0.230096640589047,1019.57771454381,,56255,0.010762898654711119
NOVA ALVORADA DO SUL MS,MS,-21.4587274,-54.3760634,21300,4019.323,5.299399923818016,0.845070422535211,3.79307193126771,8158.34001905111,130.0,1427346,0.010403714922512686
NOVA ALVORADA RS,RS,-28.6774191,-52.1663732,3586,148.938,24.077132766654582,0.0,7.72413793103448,239.724588442565,,148430,0.0022655107720466533
NOVA AMERICA GO,GO,-15.0205889,-49.8952971,2346,212.025,11.064732932437211,1.70502983802217,1.27551020408163,0.0,,35821,0.017889880233449243
NOVA ANDRADINA MS,MS,-22.2547041,-53.3513857,53517,4776.002,11.205397317672814,2.0741072930097,5.40699599073086,19139.2119816536,276.0,1825653,0.02366533796082416
NOVA ARACA RS,RS,-28.6604116,-51.7424776,4690,74.704,62.781109445277366,0.0,12.6076906913217,675.658819387365,,294736,0.003721587084558795
NOVA AURORA GO,GO,-18.0596519,-48.255172,2199,302.655,7.2656985676760675,0.0,0.904977375565611,347.684923706045,,48427,0.00027946337815185155
NOVA AURORA PR,PR,-24.5282336,-53.2576703,10650,474.011,22.467833024971995,4.60093896713615,4.96562261268144,3002.55407407408,91.0,521324,0.04890061611031963
NOVA BANDEIRANTES MT,MT,-9.8494172,-57.8139698,14909,9593.268,1.5541106534290503,1.00610369575424,1.63526949241235,790.377272587112,,190646,0.01088429511829404
NOVA BASSANO RS,RS,-28.7304074,-51.7034689,9824,211.611,46.424807784094405,5.49674267100977,15.7321500605083,1730.57364579088,91.0,668891,0.06123155163829176
NOVA BELEM MG,MG,-18.4914334,-41.1050052,3255,146.775,22.176801226366887,0.0,1.25391849529781,525.9673286052,,58425,0.00038329728833238303
NOVA BOA VISTA RS,RS,-27.993207,-52.9798023,1798,93.733,19.18214502896525,0.0,9.57746478873239,545.283333333333,,81752,0.002762852295954601
NOVA BRASILANDIA MT,MT,-14.9298622,-54.973665,3928,3278.861,1.197976980420945,3.30957230142566,3.39514233481327,208.133333333333,,74876,0.03498946724418074
NOVA BRESCIA RS,RS,-29.2158737,-52.0290188,3321,102.818,32.2997918652376,11.1412225233363,14.4144144144144,647.905,,94938,0.11856583901998206
NOVA CAMPINA SP,SP,-24.1225305,-48.9054041,9647,385.375,25.03276029841064,0.0,2.56278831368529,0.0,,283828,0.0008577220386400044
NOVA CANAA BA,BA,-14.7936791,-40.1453848,16451,804.617,20.445752451166207,1.82359734970519,0.242983841574535,2180.92328802698,,117992,0.018850843583772578
NOVA CANAA DO NORTE MT,MT,-10.6367877,-55.709177,12739,5955.408,2.139064191739676,0.0,2.11151951200438,2073.15697955916,,365273,0.0007661036778913449
NOVA CANAA PAULISTA SP,SP,-20.3872473,-50.9481571,1911,124.473,15.35272709744282,0.0,0.531632110579479,177.660263956948,,34657,0.00016697842576362686
NOVA CANDELARIA RS,RS,-27.6110759,-54.1065402,2710,97.593,27.768385027614684,0.0,5.18902891030393,550.306666666665,,130729,0.0015359774690764834
NOVA CANTU PR,PR,-24.6739252,-52.5731265,5550,555.488,9.991214931735698,3.96396396396396,1.508864579404,980.347564290627,,196701,0.04122828063629744
NOVA CASTILHO SP,SP,-20.7638386,-50.3427479,1255,183.396,6.843115444175446,0.0,0.789265982636148,0.0,,41099,0.00024321729086093448
NOVA COLINAS MA,MA,-7.1196897,-46.2610972,5340,743.087,7.186237950603362,2.62172284644195,0.185735512630015,281.939814814814,,47771,0.026999553146960682
NOVA CRIXAS GO,GO,-14.0968848,-50.3396014,12791,7302.226,1.751657645216678,3.51809866312251,1.63182842489704,1455.34517534145,,372311,0.036763631226296986
NOVA CRUZ RN,RN,-6.482111,-35.4332326,37233,277.658,134.0966224636063,1.02060000537158,1.66028439064885,22764.4370483176,101.0,446919,0.011156147826394732
NOVA ERA MG,MG,-20.7426124,-42.8807584,17607,361.926,48.64806617927422,2.44221048446641,4.83558994197292,6421.39983529055,77.0,310120,0.02659798411984246
NOVA ERECHIM SC,SC,-26.9027688,-52.9071258,4945,65.079,75.98457259638286,7.88675429726997,8.56744371388723,947.328845315903,,161263,0.08350829675167123
NOVA ESPERANCA DO PIRIA PA,PA,-2.2663093,-46.9661622,21291,2808.195,7.581738447650537,1.50298248086046,0.327592661924373,503.602827601921,,181183,0.015610777261071854
NOVA ESPERANCA DO SUDOESTE PR,PR,-25.9004038,-53.2617627,5063,208.472,24.286235081929465,2.37013628283626,3.56718192627824,690.76288432268,,106465,0.025404705213433756
NOVA ESPERANCA DO SUL RS,RS,-29.4102156,-54.8287783,5292,191.0,27.70680628272252,0.0,1.68161434977578,843.384333333332,,133371,0.0005389077211687234
NOVA ESPERANCA PR,PR,-23.1818437,-52.1999852,27821,401.587,69.27764095949321,2.40825275870745,12.3996559633028,12960.2948375988,161.0,659465,0.028560019840513495
NOVA EUROPA SP,SP,-21.7808203,-48.5661712,11013,160.25,68.72386895475819,1.08962135657859,2.59252637225103,5038.54154418214,,313712,0.012070107248381284
NOVA FATIMA BA,BA,-11.6046105,-39.631054,7802,346.785,22.498089594417287,1.92258395283261,1.02406554019457,2168.53937045153,,69928,0.0200680150767842
NOVA FATIMA PR,PR,-23.433056,-50.5618055,8170,283.423,28.82617148220152,1.95838433292534,1.83981356555869,729.751976796073,,207735,0.020730159252919173
NOVA FRIBURGO RJ,RJ,-22.3256726,-42.4773836,190084,935.429,203.2051604130297,3.33536752172724,25.6568973566734,129746.845924169,627.0,4808820,0.04373054510933064
NOVA GLORIA GO,GO,-15.1481798,-49.577239,8218,412.953,19.900569798500072,0.0,0.857422831945125,1062.2964556962,,120207,0.000298378949807184
NOVA GRANADA SP,SP,-20.5345426,-49.3186951,25646,774.742,33.10263287649308,2.4175309989862,5.10026660484525,3685.81245929121,77.0,621462,0.026560608449526527
NOVA GUARITA MT,MT,-10.3102031,-55.4042689,4578,1114.126,4.109050502366878,0.0,0.66386368665634,0.0,,87422,0.00022846758547317257
NOVA IBIA BA,BA,-13.8102566,-39.624783,6631,203.198,32.633195208614254,0.0,0.606888180852678,0.0,,75663,0.00020693546732711702
NOVA IGUACU DE GOIAS GO,GO,-14.2868289,-49.3871911,2923,628.444,4.651170191775242,0.0,1.02424035506999,310.9,,35286,0.0003074666692641202
NOVA INDEPENDENCIA SP,SP,-21.1066536,-51.4910804,3883,265.029,14.651226846873362,0.0,1.25976316452507,16.2011111111111,,123891,0.00041455666226134576
NOVA IORQUE MA,MA,-6.7357067,-44.046151,4683,976.872,4.793872687516891,3.20307495195388,0.0,466.848148148149,,32671,0.03291034967316014
NOVA IPIXUNA PA,PA,-4.916221,-49.082194,16499,1564.184,10.547991796361554,0.848536274925753,0.239836910900588,6257.02597835621,,134534,0.008843548993789472
NOVA ITABERABA SC,SC,-26.9406956,-52.8132923,4333,137.337,31.550128515986227,0.0,4.38697760332487,0.0,,107964,0.0012974097190547253
NOVA LACERDA MT,MT,-14.4753855,-59.5881498,6526,4793.173,1.3615198116153957,0.919399325773828,3.16265060240964,137.860928961749,,167117,0.010417920402491506
NOVA LARANJEIRAS PR,PR,-25.305376,-52.544682,11603,1210.205,9.587631847496912,0.0,0.519300675090878,1805.83536515438,,197034,0.00023687615791116398
NOVA MAMORE RO,RO,-10.4104864,-65.3313761,29757,10071.643,2.954532840371725,0.672110763853883,0.948239217866135,2166.21416666667,61.0,419494,0.007362106002131588
NOVA MARILANDIA MT,MT,-14.3653436,-56.9709009,3249,1936.428,1.677831553768072,2.46229609110496,1.83038438071995,122.723333333333,,164962,0.025883312486226082
NOVA MARINGA MT,MT,-13.0314433,-57.0922657,8428,11555.987,0.7293189236021121,0.711912672045562,1.62018284920727,0.0,,406362,0.007956180375387405
NOVA MODICA MG,MG,-18.4389859,-41.4973651,3627,375.973,9.646969330244458,0.0,1.38888888888889,564.761610733183,,40761,0.00041372639179534443
NOVA MONTE VERDE MT,MT,-9.9796694,-57.467331,9078,5150.562,1.7625261088013309,1.43203348755232,2.28808019176291,2264.68495238095,58.0,170774,0.01543541030793879
NOVA MUTUM MT,MT,-13.8255015,-56.0849262,43919,9532.064,4.607501586225187,0.887998360618411,11.7017056723522,14669.9554802018,363.0,2927799,0.013773828974093965
NOVA NAZARE MT,MT,-13.9897745,-51.7998937,3765,4037.501,0.9325075089764684,0.0,0.519615484541439,672.773333333334,,60922,0.00017543219909584574
NOVA OLIMPIA MT,MT,-14.7764648,-57.281316,20034,1367.743,14.647488599831986,2.49575721273834,2.61070883207724,5314.64124688604,69.0,619055,0.026654337064378364
NOVA OLIMPIA PR,PR,-23.4699403,-53.090112,5785,136.347,42.42850961150594,2.76577355229041,3.27247674819153,1333.74508080311,,75267,0.029369918340856904
NOVA OLINDA CE,CE,-7.0934174,-39.6789815,15520,284.401,54.57083484235287,1.28865979381443,1.02794731769997,11442.5825251417,,117890,0.013580401454246861
NOVA OLINDA DO MARANHAO MA,MA,-2.8043732,-45.7013215,20774,2452.615,8.470143092168971,1.78107249446423,0.334480122324159,2189.46607669616,,128890,0.01844508134106482
NOVA OLINDA DO NORTE AM,AM,-3.8926889,-59.0953046,36721,5578.132,6.583028153510889,0.844203589226873,0.133768526940981,6506.51568746531,,209842,0.008802908883562392
NOVA OLINDA PB,PB,-7.4782417,-38.0404379,5978,84.253,70.95296309923683,3.68016058882569,0.672381912926542,337.197308564905,,42941,0.03800603226562033
NOVA OLINDA TO,TO,-7.631712,-48.425232,11719,1566.184,7.4825180183171325,0.0,0.507657162196463,6185.03993304464,,259848,0.0002619592091134426
NOVA PADUA RS,RS,-29.0283514,-51.3075981,2548,102.729,24.803122779351497,0.0,14.1010575793185,634.941981981981,,68254,0.004044234217541644
NOVA PALMA RS,RS,-29.4711081,-53.4693751,6508,314.613,20.68573135884404,7.99016594960049,1.53562653562654,1345.11167213375,,278327,0.08262189340259514
NOVA PALMEIRA PB,PB,-6.6795042,-36.4187275,4840,310.352,15.595195133268032,0.0,1.63065633917652,435.090041928721,,38802,0.00048165150227203585
NOVA PETROPOLIS RS,RS,-29.3759836,-51.1123342,21156,291.3,72.62615859938208,1.84344866704481,38.7767526811221,5744.77843975314,310.0,705714,0.030287717609886973
NOVA PONTE MG,MG,-19.1692213,-47.6717642,15280,1111.011,13.753239166848934,1.50523560209424,4.11707944676745,1149.81098469698,72.0,841364,0.017010917901919057
NOVA PRATA DO IGUACU PR,PR,-25.6325323,-53.3463611,10552,352.565,29.929232907407144,1.61106899166035,3.98179749715586,1984.41788888889,,302449,0.017815690615418402
NOVA PRATA RS,RS,-28.7849383,-51.6091999,26849,258.909,103.70052798473596,2.9051361316995,25.6814763180101,16672.021900598,225.0,1079805,0.03763324993740376
NOVA RAMADA RS,RS,-28.0820908,-53.7063919,2268,254.794,8.90130850804964,0.0,1.78412132024978,35.315,,123442,0.0005635940763591595
NOVA REDENCAO BA,BA,-12.817268,-41.0709301,9115,565.356,16.122584707688606,0.0,0.658039043649923,107.813333333333,,47251,0.00020864928336454414
NOVA RESENDE MG,MG,-21.1263862,-46.424537,16610,390.152,42.5731509770551,1.56532209512342,4.42504335346529,889.661264367816,,278098,0.01746101596964237
NOVA ROMA DO SUL RS,RS,-28.9884663,-51.4086514,3661,149.14,24.547405122703505,0.0,8.13228517213337,553.073335049966,,147064,0.0023810582143154097
NOVA ROMA GO,GO,-13.7393323,-46.8831607,3293,2135.96,1.5416955373696135,0.0,0.919117647058823,294.560992184845,,45849,0.00028232245386027797
NOVA ROSALANDIA TO,TO,-10.565102,-48.912477,4215,516.308,8.163731726024002,0.0,0.234741784037559,461.930349793931,,49937,8.938665879059032e-05
NOVA RUSSAS CE,CE,-4.7051681,-40.565519,32262,742.765,43.43500299556387,1.33283739383795,1.08265280871072,9889.9950426882,,262622,0.014115105921760691
NOVA SANTA BARBARA PR,PR,-23.5860638,-50.7638011,4220,71.764,58.80385708711889,0.0,0.706048481995764,566.594381168781,,73257,0.00023407030929181022
NOVA SANTA HELENA MT,MT,-10.8495357,-55.1780435,3699,2375.578,1.5570947365230694,0.0,3.22754168908015,7611.65885162689,,132291,0.000978414178671501
NOVA SANTA RITA PI,PI,-8.0739703,-42.0504725,4365,909.734,4.798105819942972,0.0,0.0,155.616666666667,,30101,1.3608070135229461e-05
NOVA SANTA ROSA PR,PR,-24.468132,-53.9547649,8171,204.665,39.92377788092737,1.34622445233142,12.0452609806546,49.7426666666667,,311118,0.017394642041614262
NOVA SERRANA MG,MG,-19.875834,-44.984166,103003,634.477,162.34315822322952,0.543673485238294,14.1613640225827,40238.5358657693,324.0,2141640,0.01058226208797729
NOVA SOURE BA,BA,-11.2409332,-38.4774123,24493,921.712,26.573376499383755,1.5922916751725,1.48439529446692,3699.38026635038,,177652,0.01685563021718216
NOVA TEBAS PR,PR,-24.437958,-51.945357,5856,545.686,10.731446289624436,6.65983606557377,1.06213489113117,503.500228355189,,125090,0.06875536705298171
NOVA TIMBOTEUA PA,PA,-1.2052428,-47.3935775,15218,489.853,31.06646279598165,0.0,0.716005988413721,1696.14593238492,,115947,0.00025620367827134814
NOVA TRENTO SC,SC,-27.2862616,-48.9302652,14312,402.852,35.52669466702412,3.56344326439352,17.2520448140766,5677.30594702273,94.0,507932,0.04173638576371629
NOVA UBIRATA MT,MT,-13.03484,-55.2539048,11694,12500.114,0.9355114681354106,0.0,2.75413119679519,359.255555555555,97.0,1278770,0.0013619748786298034
NOVA UNIAO MG,MG,-19.6901893,-43.580107,5718,172.131,33.21888561618767,0.0,3.66812227074236,33.7916666666667,,67820,0.0010746641191588435
NOVA UNIAO RO,RO,-10.91591,-62.5570096,7047,807.126,8.730978806283034,2.12856534695615,2.15208034433285,1816.55333333333,,106761,0.022521145836708674
NOVA VENECIA ES,ES,-18.7063456,-40.3969786,49780,1439.572,34.57972230635217,1.22539172358377,7.64318499301537,45514.7956179455,254.0,962443,0.015195242590622719
NOVA VICOSA BA,BA,-17.8907712,-39.3725471,42950,1316.38,32.6273568422492,1.42025611175786,0.714680929546293,2869.65648975792,130.0,469825,0.015001838098338233
NOVA XAVANTINA MT,MT,-14.6794165,-52.351994,21231,5530.393,3.8389676827668486,1.60143186849418,5.80144100308786,18374.8396644894,98.0,529198,0.01833712466047099
NOVO ACORDO TO,TO,-9.964658,-47.6762804,4287,2674.682,1.6028073617723528,0.0,0.0,977.153750000001,,42264,1.9106723238275736e-05
NOVO AIRAO AM,AM,-2.6260236,-60.9434406,18974,37776.77,0.5022663398697136,1.15948139559397,0.668243034851444,1952.93897435897,,120587,0.012152581192372933
NOVO ALEGRE TO,TO,-12.915134,-46.5740939,2332,200.104,11.653939951225365,0.0,0.0,151.631481481482,,26521,1.1989622539331602e-05
NOVO ARIPUANA AM,AM,-5.125929,-60.373179,25237,41179.656,0.6128511612627361,1.22835519277252,0.0779909530494463,4704.22997344411,,167040,0.012712920753872148
NOVO BARREIRO RS,RS,-27.9075461,-53.1095554,4154,123.344,33.67816837462706,0.0,1.68107588856868,304.603851851852,,82578,0.0005157919504177787
NOVO BRASIL GO,GO,-16.0337152,-50.7112124,2985,649.954,4.592632709391742,3.01507537688442,0.686577411603158,2090.92580946962,,58917,0.031186869831715914
NOVO CABRAIS RS,RS,-29.7347439,-52.9499851,4169,192.998,21.601260116685147,0.0,1.19161105815062,1706.20562894726,,81669,0.0003760717884289874
NOVO CRUZEIRO MG,MG,-19.4730937,-42.537897,31326,1702.981,18.39480299545327,1.24497222754262,1.1809390060962,11070.7481242496,,234154,0.013227834604829175
NOVO HORIZONTE BA,BA,-12.8085637,-42.1674812,12241,627.5,19.507569721115537,0.0,0.322971336293904,1623.61811320755,,70347,0.00012372510635842712
NOVO HORIZONTE DO NORTE MT,MT,-11.3904019,-57.3159067,3985,898.499,4.435174663522163,3.76411543287327,1.4985014985015,581.320192287865,,60158,0.03911115832468704
NOVO HORIZONTE DO OESTE RO,RO,-11.7105311,-61.9993277,8751,843.446,10.375293735461428,2.05690778196777,1.05411103302881,2004.63195158693,,150298,0.02149240590794884
NOVO HORIZONTE DO SUL MS,MS,-22.6546565,-53.857078,3947,849.095,4.6484786743532815,3.54699771978718,2.35972732039853,0.0,,159891,0.03717156485778859
NOVO HORIZONTE SC,SC,-26.4465656,-52.8319931,2481,152.494,16.269492570199482,0.0,2.86650286650287,206.759590203107,,86617,0.0008550086581451977
NOVO HORIZONTE SP,SP,-21.4674564,-49.2235377,40680,931.743,43.66010799115207,2.5811209439528,7.84371041605768,8854.81381633143,207.0,1246711,0.02930416627661666
NOVO ITACOLOMI PR,PR,-23.7632302,-51.5074087,2848,161.411,17.644398461071425,0.0,1.40646976090014,153.186517567378,,60729,0.00042775731855500433
NOVO JARDIM TO,TO,-11.8199253,-46.6254107,2698,1309.665,2.0600687962188804,0.0,0.0,266.757407407407,,28535,1.290011233210766e-05
NOVO LINO AL,AL,-8.941905,-35.664001,12615,215.547,58.5255187963646,0.0,0.472813238770686,1629.65861111111,,126546,0.00019177887975661538
NOVO MACHADO RS,RS,-27.5780463,-54.5010396,3394,218.836,15.50933118865269,0.0,8.42612097502257,11.985,,118717,0.0024518732831391834
NOVO MUNDO MT,MT,-9.9752901,-55.1779717,8990,5791.05,1.552395506859723,0.0,0.980605796469819,236.646666666667,,171513,0.00035663315025219596
NOVO ORIENTE CE,CE,-5.5350339,-40.7748902,28557,949.393,30.0792190378484,0.700353678607697,0.489390708567833,5061.88947169376,,177885,0.0074123387142697155
NOVO ORIENTE DE MINAS MG,MG,-17.4153913,-41.2190225,10731,755.151,14.21040295252208,0.0,0.557880055788006,1438.00753950695,,74671,0.00019253853727117928
NOVO ORIENTE DO PIAUI PI,PI,-6.4504258,-41.9219571,6575,525.906,12.502234239578938,1.21673003802281,0.0,307.127407407407,,40968,0.012514338317619625
NOVO PLANALTO GO,GO,-13.2419575,-49.5081599,4445,1242.964,3.5761293166978287,0.0,0.444938820912125,1004.0576056338,,73251,0.00015975177019369335
NOVO PROGRESSO PA,PA,-7.0374884,-55.4185904,25758,38162.035,0.6749640054572561,1.74703004891684,5.16264265196801,2364.35872037478,120.0,560425,0.01966472324760743
