Municipio_mapa,UF,Município,Latitude,Longitude,IDHM_2010,IDHM_Renda_2010,IDHM_Longevidade_2010,IDHM_Educação_2010,Pop_2018,Area,pop_por_area,VAR01,VAR02,VAR03,VAR04,VAR05,VAR06,VAR07,VAR08,VAR09,VAR10,VAR11,VAR12,VAR13,VAR14,VAR15,VAR16,VAR17,VAR18,VAR19,VAR20,VAR21,VAR22,VAR23,VAR24,VAR25,VAR26,VAR27,VAR28,VAR29,VAR30,VAR31,VAR32,VAR33,VAR34,VAR35,VAR36,VAR37,VAR38,VAR39,VAR40,VAR41,VAR42,VAR43,VAR44,VAR45,VAR46,VAR47,VAR48,VAR49,VAR50,VAR51,VAR52,VAR53,VAR54,VAR55,VAR56,VAR57,VAR58,VAR59,VAR60,VAR61,VAR62,VAR63,VAR64,VAR65,VAR66,VAR67,VAR68,VAR69,VAR70,VAR71,VAR72,VAR73,VAR74,VAR75,VAR76,VAR77,VAR78,VAR79,VAR80,VAR81,VAR82,VAR83,VAR84,VAR85,VAR86,VAR87,VAR88,VAR89,VAR90,VAR91,VAR92,VAR93,VAR94,VAR95,VAR96,VAR97,VAR98,VAR99,VAR100,VAR101,VAR102,coef_microregioes,PIB_PerCapita
RIACHAO DO POCO PB,PB,RIACHAO DO POCO,-7.1474817,-35.264755,555,537,748,426,4477,39.905,112.1914547049242,4477,39.905,40791,3702,1302,9694,24366,1727,5,Centro Local,5,Centro Local,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,19.94,0.0,0.0,0.0,0.0,0.0,0.0,199.4,0.0,0.0,0.0,-19.94,-19.94,-19.94,-19.94,-19.94,-19.94,179.46,-19.94,-19.94,-19.94,2,NÃO,4,4.21,2,0.86,2.535,,,,,,,,,,6,5,0.0,0,0.0,7,0.0,0.0,0.0,0.0,0.5,9.111235202144293
RIACHAO MA,MA,RIACHAO,-7.3642557,-46.6226095,576,572,757,442,20243,6373.03,3.17635410471942,20243,6373.03,215742,62242,12380,66034,63056,12030,5,Centro Local,5,Centro Local,,,,,,5,1.67209785793572,1.67209785793572,0.0,,,,,,,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NÃO,3061.86911772822,860.460000000001,424.05,0.0,0.0,0.0,9007.19954476117,18963.5790399284,0.0,0.0,0.0,-2201.409117728219,-2637.81911772822,-3061.86911772822,-3061.86911772822,-3061.86911772822,5945.33042703295,15901.709922200182,-3061.86911772822,-3061.86911772822,-3061.86911772822,0,NÃO,23,24.21,13,5.6,14.905,8.0,1.0,0.0,0.0,0.0,0.0,,,,6,4,2.46998962604357,11,0.544689279524635,7,0.0,0.0,0.0,0.0,0.5,10.65761003803784
RIACHAO PB,PB,RIACHAO,-6.5408387,-35.6608948,574,515,763,481,3564,90.151,39.53367128484432,3564,90.151,28798,1948,757,5975,19210,908,5,Centro Local,5,Centro Local,,,,,,5,,0.301029995663981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,NÃO,6,6.32,2,0.86,3.59,,,,,,,,,,6,5,0.0,0,0.0,7,0.0,0.0,0.0,0.0,0.5,8.080246913580247
RIACHINHO MG,MG,RIACHINHO,-16.2212448,-45.9997305,632,577,795,551,8138,1719.266,4.733415306299316,8138,1719.266,100062,33366,3562,28264,31893,2978,5,Centro Local,5,Centro Local,,,,,,5,,1.25527250510331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,2350.21997696292,0.0,0.0,0.0,0.0,0.0,3413.85,6399.1,0.0,0.0,13520.6812511107,-2350.21997696292,-2350.21997696292,-2350.21997696292,-2350.21997696292,-2350.21997696292,1063.6300230370798,4048.88002303708,-2350.21997696292,-2350.21997696292,11170.46127414778,0,NÃO,17,17.89,14,6.03,11.96,8.0,1.0,0.0,0.0,0.0,0.0,,,,6,5,0.0,7,0.860373647984268,7,49507.10626675,2287.099114,15548.657322,40932.7449975,0.5,12.295650036864094
RIACHINHO TO,TO,RIACHINHO,-6.4426372,-48.137969,572,503,760,490,4604,517.478,8.896996587294533,4604,517.478,44153,7486,880,6192,28316,1277,5,Centro Local,5,Centro Local,,,,,,5,,0.903089986991944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,239.015093860985,0.0,0.0,0.0,0.0,0.0,315.433333333333,914.483333333333,0.0,0.0,921.219178082192,-239.015093860985,-239.015093860985,-239.015093860985,-239.015093860985,-239.015093860985,76.418239472348,675.468239472348,-239.015093860985,-239.015093860985,682.204084221207,1,NÃO,7,7.37,2,0.86,4.115,,,,,,,,,,6,5,0.0,1,0.215285252960172,7,0.0,0.0,0.0,0.0,0.5,9.590139009556907
RIACHO DA CRUZ RN,RN,RIACHO DA CRUZ,-5.9373463,-37.9488019,584,545,751,487,3543,127.223,27.84873804264952,3543,127.223,27816,1004,1478,6036,18353,946,5,Centro Local,5,Centro Local,,,,,,5,,0.602059991327962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,607.235925925926,0.0,0.0,260.9,0.0,0.0,1920.86666666667,3311.41666666666,0.0,0.0,0.0,-607.235925925926,-607.235925925926,-346.33592592592606,-607.235925925926,-607.235925925926,1313.630740740744,2704.180740740734,-607.235925925926,-607.235925925926,-607.235925925926,1,NÃO,4,4.21,6,2.59,3.4,,,,,,,,,,6,5,4.79819362122495,2,0.558815311539536,7,0.0,0.0,0.0,0.0,0.5,7.850973751058425
RIACHO DAS ALMAS PE,PE,RIACHO DAS ALMAS,-8.1356327,-35.8566421,570,586,757,418,20443,314.003,65.10447352413831,20443,314.003,153144,13735,6399,47840,77868,7302,5,Centro Local,5,Centro Local,,,,,,5,,1.44715803134222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,43.0925925925925,0.0,0.0,387.833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.0925925925925,-43.0925925925925,344.7407407407405,-43.0925925925925,-43.0925925925925,-43.0925925925925,-43.0925925925925,-43.0925925925925,-43.0925925925925,-43.0925925925925,0,NÃO,21,22.11,17,7.33,14.72,,,,,,,,,,6,3,1.4674949860588,25,1.21678185534897,7,0.0,0.0,0.0,0.0,0.5,7.49126840483295
RIACHO DE SANTANA BA,BA,RIACHO DE SANTANA,-13.6100985,-42.9355254,615,572,764,532,35240,3183.911,11.068148575761068,35240,3183.911,241958,33583,8878,82173,107752,9572,5,Centro Local,5,Centro Local,,,,,,5,1.88081359228079,1.57978359661681,0.301029995663981,,,,,,,8,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NÃO,5723.4568377407,2631.23333333334,1104.59333333333,80.7733333333334,0.0,0.0,1647.8,3582.33333333334,0.0,0.0,48187.8350440737,-3092.2235044073605,-4618.863504407371,-5642.683504407367,-5723.4568377407,-5723.4568377407,-4075.6568377407,-2141.1235044073605,-5723.4568377407,-5723.4568377407,42464.378206333,0,NÃO,32,33.68,39,16.81,25.245,8.0,1.0,1.0,0.0,0.0,1.0,,,,6,5,1.67423382519864,17,0.479941277773072,7,58330.9915136666,17932.4343413334,40347.977268,94939.1833035417,0.5,6.866004540295119
RIACHO DE SANTANA RN,RN,RIACHO DE SANTANA,-6.2633948,-38.3143424,591,545,776,489,4209,128.106,32.855603952976445,4209,128.106,30125,1304,789,6258,21017,758,5,Centro Local,5,Centro Local,,,,,,5,,0.778151250383644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,509.772222222222,0.0,0.0,0.0,0.0,0.0,3842.7,745.25,0.0,0.0,0.0,-509.772222222222,-509.772222222222,-509.772222222222,-509.772222222222,-509.772222222222,3332.927777777778,235.477777777778,-509.772222222222,-509.772222222222,-509.772222222222,0,NÃO,8,8.42,4,1.72,5.07,,,,,,,,,,6,5,0.0,2,0.475737392959087,7,957.000057,717.75004275,1595.000095,2392.5001425,0.5,7.15728201473034
RIACHO DE SANTO ANTONIO PB,PB,RIACHO DE SANTO ANTONIO,-7.6914069,-36.1563143,594,569,735,502,1951,91.324,21.3634969996934,1951,91.324,20148,1235,758,4023,13562,571,5,Centro Local,5,Centro Local,,,,,,5,,0.903089986991944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,331.559868566045,0.0,0.0,0.0,0.0,0.0,789.666666666666,719.366666666667,0.0,0.0,1551.38215042774,-331.559868566045,-331.559868566045,-331.559868566045,-331.559868566045,-331.559868566045,458.10679810062095,387.806798100622,-331.559868566045,-331.559868566045,1219.822281861695,1,NÃO,4,4.21,2,0.86,2.535,,,,,,,,,,6,6,0.0,0,0.0,7,0.0,0.0,0.0,0.0,0.5,10.327011788826242
RIACHO DOS CAVALOS PB,PB,RIACHO DOS CAVALOS,-6.4355877,-37.6560108,568,546,752,447,8587,264.025,32.52343528074993,8587,264.025,67271,4577,3793,19194,35703,4004,5,Centro Local,5,Centro Local,,,,,,5,,1.04139268515823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,313.748148148148,0.0,0.0,0.0,0.0,0.0,515.466666666667,2308.26666666667,0.0,0.0,0.0,-313.748148148148,-313.748148148148,-313.748148148148,-313.748148148148,-313.748148148148,201.71851851851903,1994.518518518522,-313.748148148148,-313.748148148148,-313.748148148148,1,NÃO,18,18.95,4,1.72,10.335,,,,,,,,,,6,5,0.93164085245138,9,1.05559465165377,7,6746.111141,8673.571467,12974.392829,7877.05407025,0.5,7.834051473157098
RIACHO DOS MACHADOS MG,MG,RIACHO DOS MACHADOS,-16.006667,-43.049166,627,557,808,547,9487,1315.54,7.2114872979917,9487,1315.54,156307,9653,71569,32926,38518,3641,5,Centro Local,5,Centro Local,,,,,,5,,1.34242268082221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,1024.31384610581,0.0,0.0,0.0,0.0,0.0,3424.14333333333,0.0,0.0,0.0,6719.64586846545,-1024.31384610581,-1024.31384610581,-1024.31384610581,-1024.31384610581,-1024.31384610581,2399.82948722752,-1024.31384610581,-1024.31384610581,-1024.31384610581,5695.33202235964,0,NÃO,16,16.84,13,5.6,11.22,,,,,,,,,,6,5,0.0,5,0.527370530534754,7,1129.0886892,2090.90498,2927.266972,17358.5664956,0.5,16.475914409191525
RIACHO FRIO PI,PI,RIACHO FRIO,-10.1298278,-44.9527078,541,483,761,431,4316,2222.096,1.9423103232263592,4316,2222.096,32963,6455,1157,5013,19032,1306,5,Centro Local,5,Centro Local,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,737.457407407407,0.0,0.0,0.0,0.0,0.0,3666.11666666667,2971.0,0.0,0.0,0.0,-737.457407407407,-737.457407407407,-737.457407407407,-737.457407407407,-737.457407407407,2928.659259259263,2233.542592592593,-737.457407407407,-737.457407407407,-737.457407407407,1,NÃO,5,5.26,0,0.0,2.63,,,,,,,,,,6,5,0.0,0,0.0,7,0.0,0.0,0.0,0.0,0.5,7.637395736793327
RIACHUELO RN,RN,RIACHUELO,-5.8121386,-35.8234357,592,561,767,481,8034,262.887,30.56065914252131,8034,262.887,60447,1513,2154,16421,37168,3190,5,Centro Local,5,Centro Local,,,,,,5,,1.07918124604762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,1274.01400238948,0.0,0.0,0.0,0.0,0.0,4811.06666666666,4167.43333333333,0.0,0.0,2911.98268817204,-1274.01400238948,-1274.01400238948,-1274.01400238948,-1274.01400238948,-1274.01400238948,3537.05266427718,2893.4193309438497,-1274.01400238948,-1274.01400238948,1637.96868578256,1,NÃO,13,13.68,4,1.72,7.7,,,,,,,,,,6,5,1.49365197908887,6,0.738188976377953,7,0.0,0.0,0.0,0.0,0.5,7.523898431665422
RIANAPOLIS GO,GO,RIANAPOLIS,-15.4479209,-49.5102051,693,674,840,587,4784,159.255,30.03987315939845,4784,159.255,90509,8496,14728,37130,20126,10029,5,Centro Local,5,Centro Local,,,,,,5,,1.14612803567824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,2683.39506655444,0.0,0.0,0.0,0.0,0.0,3153.9,1048.33333333333,0.0,0.0,22631.717332211,-2683.39506655444,-2683.39506655444,-2683.39506655444,-2683.39506655444,-2683.39506655444,470.50493344556025,-1635.0617332211098,-2683.39506655444,-2683.39506655444,19948.32226565656,0,NÃO,17,17.89,7,3.02,10.455,,,,,,,,,,6,5,0.0,6,1.24973963757551,7,0.0,0.0,0.0,0.0,0.5,18.91910535117057
RIBAMAR FIQUENE MA,MA,RIBAMAR FIQUENE,-5.930666,-47.388777,615,592,744,527,7755,733.83,10.567842688361065,7755,733.83,71546,23215,3691,15711,26586,2342,5,Centro Local,5,Centro Local,,,,,,5,,1.07918124604762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,1916.89352758788,0.0,0.0,0.0,0.0,0.0,952.933333333334,2858.8,0.0,0.0,14405.4623994529,-1916.89352758788,-1916.89352758788,-1916.89352758788,-1916.89352758788,-1916.89352758788,-963.960194254546,941.90647241212,-1916.89352758788,-1916.89352758788,12488.56887186502,1,NÃO,12,12.63,2,0.86,6.745,,,,,,,,,,6,5,2.57898130238556,1,0.128353228083686,7,0.0,0.0,0.0,0.0,0.5,9.225789813023855
RIBAS DO RIO PARDO MS,MS,RIBAS DO RIO PARDO,-20.4477984,-53.7609001,664,681,830,519,24258,17308.805,1.401483233533453,24258,17308.805,915367,529264,40277,142622,145173,58030,5,Centro Local,5,Centro Local,,,,,,4,2.29003461136252,2.29003461136252,0.0,8,195.0,11.0,15.0,95.0,74.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,SIM,986.10205480409,0.0,101.713333333333,0.0,0.0,762.85,2644.54666666666,1525.7,0.0,0.0,4826.2105480409,-986.10205480409,-884.388721470757,-986.10205480409,-986.10205480409,-223.25205480409,1658.4446118625697,539.59794519591,-986.10205480409,-986.10205480409,3840.10849323681,0,NÃO,50,52.63,49,21.12,36.875,8.0,1.0,1.0,0.0,0.0,0.0,,,7.0,6,4,0.659576222277187,74,3.00629697339021,7,0.0,0.0,0.0,0.0,0.5,37.73464424107511
RIBEIRA DO AMPARO BA,BA,RIBEIRA DO AMPARO,-11.0412527,-38.4299461,512,503,694,384,14843,667.335,22.242202192302216,14843,667.335,160957,65180,8567,29129,54472,3609,5,Centro Local,5,Centro Local,,,,,,5,,1.07918124604762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,392.266666666667,0.0,0.0,0.0,0.0,0.0,0.0,3530.4,0.0,0.0,0.0,-392.266666666667,-392.266666666667,-392.266666666667,-392.266666666667,-392.266666666667,-392.266666666667,3138.133333333333,-392.266666666667,-392.266666666667,-392.266666666667,1,NÃO,12,12.63,7,3.02,7.825,,,,,,,,,,6,5,0.33685912551371,4,0.274122807017544,7,16347.2285133333,3137.069445,31370.69445,21959.486115,0.5,10.84396685306205
RIBEIRA DO PIAUI PI,PI,RIBEIRA DO PIAUI,-7.6912987,-42.7130999,520,505,758,368,4464,1012.479,4.408980334406936,4464,1012.479,42618,2862,5924,4720,16939,12173,5,Centro Local,5,Centro Local,,,,,,5,,0.778151250383644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,554.97037037037,0.0,0.0,0.0,0.0,0.0,1125.0,3592.53333333333,0.0,0.0,432.0,-554.97037037037,-554.97037037037,-554.97037037037,-554.97037037037,-554.97037037037,570.02962962963,3037.56296296296,-554.97037037037,-554.97037037037,-122.97037037037,1,NÃO,10,10.53,3,1.29,5.91,,,,,,,,,,6,5,0.0,0,0.0,7,4277.7912705,1765.344492,2549.942044,6161.3490935,0.5,9.547043010752688
RIBEIRA DO POMBAL BA,BA,RIBEIRA DO POMBAL,-10.837299,-38.538152,601,599,704,515,52956,1177.453,44.97504358985029,52956,1177.453,510036,28956,44311,236946,157930,41893,3B,Centro Sub-Regional B,3B,Centro Sub-Regional B,3.0,Médio para fraco,,,,3,2.89486965674525,2.19589965240923,0.698970004336019,8,157.0,25.0,45.0,44.0,43.0,6,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,SIM,73586.0913497182,93166.95,128160.766666667,145975.29,33407.9033333334,43377.3166666667,116383.233333333,51838.0833333333,0.0,0.0,80708.2952375757,19580.8586502818,54574.67531694879,72389.1986502818,-40178.1880163848,-30208.774683051503,42797.1419836148,-21748.008016384905,-73586.0913497182,-73586.0913497182,7122.203887857497,1,NÃO,54,56.84,62,26.72,41.78,8.0,1.0,1.0,0.0,0.0,1.0,6.0,,,6,3,1.79394214064506,143,2.65764677458323,7,80154.9189572416,45941.3345881,115053.084411558,57625.0712096667,1.5,9.631316564695219
RIBEIRAO BONITO SP,SP,RIBEIRAO BONITO,-22.0692867,-48.1781765,712,712,811,625,13137,471.553,27.859010546004374,13137,471.553,226251,52147,19171,98589,48663,7681,5,Centro Local,5,Centro Local,,,,4b,Centro local B,4,1.86332286012046,1.86332286012046,0.0,8,73.0,2.0,2.0,43.0,26.0,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,SIM,4947.95712362248,0.0,9654.66666666667,2234.66666666667,0.0,0.0,56.9666666666666,0.0,0.0,0.0,36454.2008658544,-4947.95712362248,4706.70954304419,-2713.29045695581,-4947.95712362248,-4947.95712362248,-4890.990456955814,-4947.95712362248,-4947.95712362248,-4947.95712362248,31506.24374223192,0,NÃO,35,36.84,33,14.22,25.53,8.0,1.0,1.0,0.0,0.0,0.0,7.0,,7.0,6,5,1.29405495927533,94,7.11097662455556,6,0.0,0.0,0.0,0.0,0.5,17.222425211235443
RIBEIRAO BRANCO SP,SP,RIBEIRAO BRANCO,-24.2211495,-48.7678322,639,592,797,553,16684,697.5,23.919713261648745,16684,697.5,407477,232173,23139,82650,63806,5709,5,Centro Local,5,Centro Local,,,,,,5,,1.68124123737559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NÃO,40,42.11,38,16.38,29.245,8.0,0.0,0.0,0.0,0.0,0.0,,,,6,5,2.15775593382882,26,1.58112381415714,6,0.0,0.0,0.0,0.0,0.5,24.42321985135459
RIBEIRAO CASCALHEIRA MT,MT,RIBEIRAO CASCALHEIRA,-12.936738,-51.824421,670,668,831,542,10081,11354.805,0.887817976618709,10081,11354.805,252922,105674,10404,63879,54137,18828,5,Centro Local,5,Centro Local,,,,,,5,,1.75587485567249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,5275.47016102697,0.0,0.0,0.0,0.0,216.266666666666,125.5,7372.73333333333,0.0,0.0,42792.7918741966,-5275.47016102697,-5275.47016102697,-5275.47016102697,-5275.47016102697,-5059.203494360304,-5149.97016102697,2097.26317230636,-5275.47016102697,-5275.47016102697,37517.32171316963,1,NÃO,34,35.79,27,11.64,23.715,8.0,0.0,1.0,0.0,0.0,0.0,,,7.0,6,5,3.17428826505307,24,2.35155790711346,7,0.0,0.0,0.0,0.0,0.5,25.08897926792977
RIBEIRAO CLARO PR,PR,RIBEIRAO CLARO,-23.1960492,-49.7568326,716,704,832,627,10693,629.224,16.993948101153165,10693,629.224,478868,58111,260871,91546,53068,15272,5,Centro Local,5,Centro Local,,,Centro de Zona,,,5,1.73239375982297,1.73239375982297,0.0,,,,,,,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NÃO,4376.72476021655,0.0,0.0,0.0,0.0,0.0,23051.52,17800.2166666667,0.0,0.0,2915.51093549885,-4376.72476021655,-4376.72476021655,-4376.72476021655,-4376.72476021655,-4376.72476021655,18674.79523978345,13423.49190645015,-4376.72476021655,-4376.72476021655,-1461.2138247177,0,NÃO,35,36.84,37,15.95,26.395,8.0,1.0,0.0,1.0,0.0,1.0,,,,6,5,5.05003273169363,71,6.65541807274091,7,112427.9574522,106827.6850944,146150.774613533,185863.2512908,0.5,44.78331618816048
RIBEIRAO DO LARGO BA,BA,RIBEIRAO DO LARGO,-15.4588477,-40.7411582,540,566,759,366,6304,1363.7,4.622717606511696,6304,1363.7,84524,35667,3363,13971,29801,1723,5,Centro Local,5,Centro Local,,,,,,5,,0.903089986991944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,299.107407407408,0.0,0.0,0.0,0.0,0.0,879.65,1883.36666666667,0.0,0.0,0.0,-299.107407407408,-299.107407407408,-299.107407407408,-299.107407407408,-299.107407407408,580.542592592592,1584.259259259262,-299.107407407408,-299.107407407408,-299.107407407408,1,NÃO,15,15.79,7,3.02,9.405,,,,,,,,,,6,4,0.0,2,0.344115622849277,7,0.0,0.0,0.0,0.0,0.5,13.407994923857869
RIBEIRAO DO PINHAL PR,PR,RIBEIRAO DO PINHAL,-23.4063092,-50.3581945,701,684,824,611,13112,374.732,34.99033976281716,13112,374.732,214746,51122,15071,84060,53228,11265,5,Centro Local,5,Centro Local,,,Centro de Zona,,,5,1.67209785793572,1.67209785793572,0.0,,,,,,,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NÃO,1304.67393522141,1778.21666666667,1261.68333333333,1557.01666666666,142.933333333333,0.0,338.5,2961.85,0.0,0.0,5006.53935221405,473.5427314452602,-42.99060188807994,252.3427314452501,-1161.740601888077,-1304.67393522141,-966.17393522141,1657.17606477859,-1304.67393522141,-1304.67393522141,3701.86541699264,0,NÃO,40,42.11,27,11.64,26.875,8.0,1.0,1.0,1.0,0.0,0.0,,,,6,4,3.73703477730323,25,1.91879653081587,6,44756.589046975,5863.2614472,141206.714419875,83589.8459183,0.5,16.377821842586943
RIBEIRAO DO SUL SP,SP,RIBEIRAO DO SUL,-22.7861813,-49.9285258,747,753,818,676,4542,203.208,22.351482225109248,4542,203.208,130749,37807,8653,56438,18773,9078,5,Centro Local,5,Centro Local,,,,,,5,,1.36172783601759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,52.8098318042813,0.0,0.0,0.0,0.0,0.0,292.116666666667,0.0,0.0,0.0,235.981651376147,-52.8098318042813,-52.8098318042813,-52.8098318042813,-52.8098318042813,-52.8098318042813,239.3068348623857,-52.8098318042813,-52.8098318042813,-52.8098318042813,183.17181957186568,0,NÃO,22,23.16,17,7.33,15.245,8.0,0.0,1.0,0.0,0.0,0.0,,,,6,5,0.0,27,5.94582691037216,7,0.0,0.0,0.0,0.0,0.5,28.78665785997358
RIBEIRAO DOS INDIOS SP,SP,RIBEIRAO DOS INDIOS,-21.8378246,-51.602158,721,661,809,701,2227,196.446,11.336448693279578,2227,196.446,39945,14241,2753,8896,13348,707,5,Centro Local,5,Centro Local,,,,,,5,,0.602059991327962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NÃO,7,7.37,5,2.16,4.765,,,,,,,,,,6,5,0.0,2,0.898876404494382,7,0.0,0.0,0.0,0.0,0.5,17.936686124831613
RIBEIRAO PE,PE,RIBEIRAO,-8.5066761,-35.3747339,602,595,711,516,47209,289.733,162.93967204288086,47209,289.733,412187,52902,36356,135443,164979,22507,5,Centro Local,5,Centro Local,,,Centro de Zona,4b,Centro local B,4,2.39619934709573,1.91907809237607,0.477121254719662,8,83.0,10.0,16.0,29.0,28.0,7,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,SIM,9109.18464757298,14272.4,16883.2,14738.0666666667,1977.46666666666,0.0,0.0,1938.10333333333,0.0,0.0,41282.6098090631,5163.21535242702,7774.015352427021,5628.88201909372,-7131.71798090632,-9109.18464757298,-9109.18464757298,-7171.08131423965,-9109.18464757298,-9109.18464757298,32173.42516149012,0,NÃO,35,36.84,35,15.09,25.965,7.0,1.0,1.0,0.0,1.0,1.0,,,,6,5,0.148276811624902,50,1.05451861225351,7,0.0,0.0,0.0,0.0,0.5,8.731110593319071
RIBEIRAO PRETO SP,SP,RIBEIRAO PRETO,-21.178333,-47.8066671,800,820,844,739,858911,2299.919,373.4527172478683,858911,2299.919,33650332,407755,4571651,22001530,3344091,3325304,2A,Capital Regional A,2B,Capital Regional B,7.0,Muito forte,Centro Submetropolitano,2a,Centro regional A,2,4.74942709912175,3.63548374681491,1.11394335230684,3,4320.0,457.0,1094.0,1690.0,1079.0,4,13.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,SIM,1154127.18061306,1363179.18538913,1391543.56172971,1295166.53182353,1284162.0838734,982554.755378417,1391106.63449768,1299652.31309664,1774726.98333333,135492.165407074,571440.315581047,209052.0047760699,237416.38111665007,141039.35121047008,130034.90326033998,-171572.42523464304,236979.45388462,145525.13248357992,620599.8027202699,-1018635.015205986,-582686.865032013,0,NÃO,93,97.89,185,79.74,88.815,4.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4,1,2.62891032947535,36462,41.919403273351,3,1846436.47934183,7065638.51960031,2389167.75468434,1084141.89897868,3.5,39.177903182052624
RIBEIRAOZINHO MT,MT,RIBEIRAOZINHO,-16.489765,-52.6942009,692,694,802,595,2388,625.806,3.8158790423869378,2388,625.806,72663,36370,3699,11300,16563,4731,5,Centro Local,5,Centro Local,,,,,,5,,1.07918124604762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NÃO,245.130582353268,0.0,0.0,0.0,0.0,0.0,160.2,1203.98552723638,0.0,0.0,922.864,-245.130582353268,-245.130582353268,-245.130582353268,-245.130582353268,-245.130582353268,-84.93058235326802,958.854944883112,-245.130582353268,-245.130582353268,677.733417646732,1,NÃO,14,14.74,11,4.74,9.74,,,,,,,,,,6,5,6.28140703517588,7,2.91060291060291,7,0.0,0.0,0.0,0.0,0.5,30.428391959798994
